Date,Avocado A,Avocado B,Banana A,Banana B,Carrot A,Carrot B,Cucumber A,Cucumber B,Green Apple A,Green Apple B,Green Cabbage A,Green Cabbage B,Lemon A,Lemon B,Letture A,Letture B,Onion A,Onion B,Pear A,Pear B,Pomegranate A,Pomegranate B,Red Apple A,Red Apple B,Red Cabbage A,Red Cabbage B,Red Pepper A,Red Pepper B,Sweet-Potato A,Sweet-Potato B,Tomatoe A,Tomatoe B,Yellow Pepper A,Yellow Pepper B
17.08.2016,,,5.1,5.319999999999999,2.6,3.76,4.4,4.260000000000001,4.2,6.5,3.9,6.17,4.5,7.6,2.7,,1.5,,4.0,7.7,2.1,4.7,,3.0,4.4,7.01,2.9,5.2,2.4,3.4,,6.8,,5.2
18.08.2016,,,5.1,5.319999999999999,2.5,3.66,4.7,4.5600000000000005,,6.8,3.5,5.77,5.3,8.5,2.5,,1.5,,,7.8,2.9,5.8,,5.2,4.2,6.8100000000000005,,5.2,2.4,3.4,,6.5,,5.2
21.08.2016,,,4.9,5.12,2.6,3.76,3.4,3.26,4.2,6.8,3.4,5.67,3.3,7.0,2.6,,1.5,,4.0,8.1,2.0,5.0,,4.8,4.0,6.609999999999999,,5.4,2.5,3.4,,6.6,,6.0
22.08.2016,,,5.0,5.22,2.5,3.66,3.7,3.56,4.8,7.1,3.4,5.67,4.7,7.4,2.5,,1.5,,3.0,7.3,3.3,5.2,,4.3,4.3,6.91,4.0,5.4,2.5,3.3,,6.6,4.0,5.4
23.08.2016,,,4.8,5.02,2.7,3.8600000000000003,3.9,3.76,3.5,6.0,3.2,5.470000000000001,4.0,6.7,2.6,,1.5,,4.0,6.0,2.0,4.2,4.0,4.0,4.0,6.609999999999999,3.9,4.8,,3.1,,5.5,3.0,5.5
24.08.2016,,,4.8,5.02,2.5,3.66,4.8,4.66,,7.1,3.2,5.470000000000001,4.4,7.1,2.5,,1.5,,,7.5,2.9,5.4,,5.2,3.9,6.51,3.5,5.6,2.8,3.2,4.7,6.0,3.0,6.0
25.08.2016,,,4.6,4.819999999999999,2.7,3.8600000000000003,4.7,4.5600000000000005,3.5,6.4,3.0,5.27,4.5,6.8,2.5,,1.5,,4.0,8.2,2.1,4.2,3.0,4.0,3.8,6.41,3.2,4.3,2.7,3.3,4.0,5.9,3.0,5.6
01.09.2016,,10.0,4.7,4.92,2.9,4.06,5.8,5.66,,6.0,3.0,5.27,4.9,6.8,2.7,,1.5,,,7.8,2.0,4.3,,4.9,4.6,7.209999999999999,3.0,6.2,2.5,3.2,,7.7,3.0,6.0
04.09.2016,,,4.8,5.02,3.0,4.16,4.7,4.5600000000000005,3.7,6.0,2.7,4.970000000000001,4.4,6.2,2.6,,1.5,,4.0,7.6,2.5,4.6,3.2,4.6,5.1,7.709999999999999,3.7,6.4,2.7,3.2,,7.1,4.0,6.9
05.09.2016,,,4.7,4.92,3.0,4.16,4.8,4.66,,6.6,2.6,4.87,3.6,6.1,2.7,,1.5,,4.7,8.4,2.5,4.5,3.7,5.0,5.2,7.8100000000000005,3.9,6.7,2.7,3.3,,7.0,,6.6
06.09.2016,,8.0,4.7,4.92,3.1,4.26,5.1,4.96,4.1,6.9,2.8,5.07,5.1,5.7,2.0,,1.4,,4.0,9.0,3.3,5.5,3.2,4.2,5.4,8.01,4.3,6.8,,3.3,,7.2,3.5,6.5
07.09.2016,,,4.8,5.02,3.0,4.16,5.6,5.46,4.6,6.7,2.5,4.77,3.5,5.8,2.5,,1.4,,,8.0,2.9,4.1,4.0,4.7,5.1,7.709999999999999,3.1,6.9,2.7,3.3,,7.3,3.3,6.8
08.09.2016,,,4.8,5.02,3.2,4.36,5.3,5.16,4.7,6.0,2.3,4.57,3.5,5.8,2.4,,1.4,,4.0,9.1,2.6,4.6,3.9,4.3,4.8,7.41,3.7,6.1,2.7,3.3,,7.0,3.5,6.3
11.09.2016,,10.0,4.8,5.02,3.1,4.26,4.5,4.36,,6.4,2.4,4.67,4.9,6.1,3.1,,1.5,,,9.2,3.2,5.0,,4.5,4.8,7.41,4.1,6.5,2.7,2.9,,6.8,3.5,6.6
12.09.2016,,10.5,4.9,5.12,3.2,4.36,3.4,3.26,4.1,6.4,2.3,4.57,3.5,5.9,2.5,,1.6,,4.0,7.7,2.6,5.2,3.2,4.2,4.5,7.109999999999999,4.3,6.9,2.9,3.2,,6.3,3.0,6.8
13.09.2016,,10.0,5.3,5.52,3.2,4.36,3.2,3.06,,6.6,2.2,4.470000000000001,3.4,6.2,,,1.4,,,9.0,3.0,5.2,3.5,4.3,4.6,7.209999999999999,3.5,6.7,2.7,3.2,,5.7,3.5,6.4
14.09.2016,9.0,10.0,5.3,5.52,3.2,4.36,3.0,2.86,3.5,6.0,1.9,4.17,3.4,5.8,2.5,,1.5,,4.0,8.5,3.5,4.0,3.0,4.8,4.2,6.8100000000000005,,7.0,2.7,3.2,,5.2,,6.4
15.09.2016,,9.0,5.3,5.52,3.1,4.26,3.3,3.1599999999999997,,7.0,2.0,4.27,3.8,6.4,3.1,,1.4,,,8.2,3.0,5.5,,4.5,4.1,6.709999999999999,4.5,7.8,2.7,3.3,,6.1,4.0,7.0
18.09.2016,,10.3,5.3,5.52,3.5,4.66,2.7,2.56,3.5,6.6,2.2,4.470000000000001,2.7,5.4,2.5,,1.5,,4.0,9.0,3.0,4.9,3.0,5.0,3.7,6.3100000000000005,4.5,7.7,2.7,3.6,,5.8,4.3,7.6
19.09.2016,8.0,8.5,5.2,5.42,3.6,4.76,2.4,2.26,,6.6,2.2,4.470000000000001,3.4,5.7,2.5,,1.6,,,9.0,3.1,4.3,,,4.1,6.709999999999999,4.4,8.3,2.6,3.6,,5.9,4.5,7.8
20.09.2016,7.0,10.1,5.4,5.62,3.5,4.66,2.4,2.26,3.5,6.0,2.2,4.470000000000001,3.5,6.0,2.4,,1.6,,4.0,8.9,2.7,4.7,3.0,4.6,3.9,6.51,4.5,7.7,,3.7,,5.1,4.5,7.9
21.09.2016,,8.4,5.4,5.62,3.6,4.76,2.8,2.6599999999999997,,7.0,2.1,4.37,4.3,6.1,2.7,,1.5,,4.7,8.8,3.3,4.6,,,4.1,6.709999999999999,4.3,8.3,3.2,3.8,,5.0,4.3,7.9
22.09.2016,7.8,8.9,5.3,5.52,3.3,4.46,3.4,3.26,3.5,6.0,1.9,4.17,3.5,5.6,2.5,,1.6,,4.0,8.9,2.7,4.7,3.0,4.3,3.6,6.21,4.4,8.0,3.3,3.6,3.7,5.0,4.0,8.0
25.09.2016,8.5,8.7,5.2,5.42,3.4,4.56,3.2,3.06,,7.0,2.0,4.27,4.4,5.5,2.8,,1.6,,,9.1,3.0,4.6,3.7,4.8,3.8,6.41,4.7,8.5,,3.8,,5.5,4.4,8.4
26.09.2016,7.6,8.4,5.1,5.319999999999999,3.4,4.56,2.9,2.76,3.9,6.8,1.8,4.07,3.4,5.2,2.6,,1.6,,4.0,9.0,2.9,5.0,3.0,4.0,3.4,6.01,4.9,9.7,3.2,3.8,,5.3,5.0,9.3
05.10.2016,5.3,8.7,5.0,5.22,3.3,4.46,3.1,2.96,6.0,6.6,1.9,4.17,4.0,5.1,2.6,,1.7,,4.9,9.0,3.0,4.9,,5.1,3.4,6.01,5.0,9.7,3.1,3.8,,5.4,4.5,8.7
06.10.2016,7.0,7.8,4.9,5.12,3.5,4.66,2.6,2.46,4.8,6.5,2.0,4.27,4.5,5.3,2.5,,1.6,,4.3,9.2,2.7,4.6,3.4,5.0,3.5,6.109999999999999,5.0,9.5,,3.8,,5.0,5.0,8.7
09.10.2016,6.0,8.3,5.0,5.22,3.4,4.56,2.3,2.1599999999999997,4.7,6.9,1.7,3.9699999999999998,3.4,5.0,2.0,,1.7,,5.3,9.1,3.0,4.5,3.0,5.1,3.6,6.21,5.0,8.6,3.2,3.8,,5.0,4.8,8.7
10.10.2016,6.5,8.4,4.7,4.92,3.4,4.56,2.0,1.8599999999999999,4.7,6.6,1.7,3.9699999999999998,3.0,5.1,2.6,,1.7,,5.0,9.0,2.9,4.7,3.4,5.1,3.3,5.91,5.2,8.6,3.2,3.8,,4.2,4.5,8.7
13.10.2016,6.5,8.5,4.6,4.819999999999999,3.2,4.36,3.3,3.1599999999999997,3.5,7.0,1.6,3.87,3.7,5.1,2.3,,2.0,,5.0,9.0,3.5,4.5,3.0,5.0,3.0,5.609999999999999,5.5,9.7,3.1,3.9,,4.9,4.8,10.0
18.10.2016,5.0,7.6,4.4,4.62,3.6,4.76,3.0,2.86,4.2,6.6,1.8,4.07,2.0,4.5,2.0,,1.9,,4.9,9.0,2.5,4.7,3.0,4.9,3.3,5.91,5.0,9.1,,3.8,,5.1,4.5,9.0
19.10.2016,5.5,7.5,4.4,4.62,3.4,4.56,2.9,2.76,4.1,7.0,1.5,3.77,3.0,4.7,2.0,,1.8,,4.6,9.0,3.5,4.7,3.3,4.7,3.1,5.71,5.4,9.1,3.1,3.9,,5.0,4.6,9.0
20.10.2016,4.7,7.4,4.1,4.319999999999999,3.3,4.46,3.9,3.76,3.5,6.4,1.4,3.67,2.0,4.3,2.1,,1.9,,7.1,9.0,2.6,4.8,3.0,4.6,3.2,5.8100000000000005,5.5,8.8,,3.8,,4.8,4.3,9.0
25.10.2016,6.3,7.0,4.0,4.22,3.2,4.36,3.8,3.6599999999999997,5.5,7.1,1.4,3.67,,4.6,2.5,,2.0,,6.0,10.0,3.5,5.0,,4.1,3.0,5.609999999999999,5.0,8.8,,3.7,,5.0,4.0,9.0
26.10.2016,5.7,6.8,4.0,4.22,3.4,4.56,5.1,4.96,3.5,6.5,1.3,3.5700000000000003,3.5,4.5,2.5,,2.4,,8.9,9.0,3.5,4.8,3.0,4.6,2.6,5.21,6.0,8.1,,3.8,,4.2,5.0,7.9
01.11.2016,5.0,6.7,3.5,3.72,3.6,4.76,4.1,3.9599999999999995,3.5,7.0,1.2,3.4699999999999998,,4.2,2.2,,2.5,,6.3,9.5,,4.6,3.0,5.0,2.1,4.71,,6.0,,4.0,,3.7,4.5,7.8
03.11.2016,5.0,6.5,3.2,3.4200000000000004,3.8,4.96,4.1,3.9599999999999995,3.5,6.7,1.1,3.37,3.0,4.3,2.1,,2.5,,4.0,9.5,3.0,4.9,3.0,4.9,2.1,4.71,4.8,6.0,,3.7,,3.9,,7.0
06.11.2016,5.3,6.4,3.3,3.52,3.2,4.36,4.8,4.66,,6.3,1.1,3.37,3.0,4.2,2.1,,2.5,,,9.6,,4.2,,4.8,2.2,4.8100000000000005,3.6,6.1,,,,3.6,,7.6
07.11.2016,5.0,6.5,3.1,3.3200000000000003,3.6,4.76,5.0,4.86,,6.3,1.1,3.37,3.0,4.3,2.1,,2.4,,,9.4,3.0,4.5,,4.8,1.8,4.41,2.8,6.1,,,,3.3,,7.1
08.11.2016,5.0,6.5,3.2,3.4200000000000004,3.2,4.36,5.7,5.5600000000000005,3.9,6.6,1.2,3.4699999999999998,2.8,4.5,2.0,,2.4,,4.5,9.2,2.5,4.8,3.0,5.0,2.0,4.609999999999999,3.1,6.0,2.4,3.9,,3.4,4.2,6.0
09.11.2016,,6.4,3.1,3.3200000000000003,3.5,4.66,6.4,6.260000000000001,4.5,6.5,1.3,3.5700000000000003,2.8,4.3,2.1,,2.5,,4.6,9.7,,4.8,3.7,4.5,2.2,4.8100000000000005,3.0,5.7,3.0,3.8,,3.2,3.8,5.6
10.11.2016,4.9,6.1,3.0,3.22,3.4,4.56,5.2,5.0600000000000005,5.1,6.5,1.1,3.37,3.0,4.4,2.1,,2.3,,6.4,9.6,3.2,5.0,,4.5,2.0,4.609999999999999,3.3,5.5,3.1,3.9,,3.3,3.2,5.5
13.11.2016,4.3,5.6,2.9,3.12,3.5,4.66,3.6,3.46,4.4,7.0,1.4,3.67,,4.1,2.0,,2.5,,4.0,9.5,4.0,5.0,3.0,4.7,2.2,4.8100000000000005,3.3,4.9,,3.9,,3.6,2.3,5.0
14.11.2016,4.2,5.9,2.9,3.12,3.5,4.66,3.8,3.6599999999999997,6.9,7.0,1.1,3.37,3.0,4.2,2.0,,2.4,,7.2,9.4,3.9,5.3,,4.9,2.3,4.91,3.6,5.0,3.0,3.9,,4.0,3.5,5.8
15.11.2016,,5.9,2.8,3.02,3.7,4.86,3.8,3.6599999999999997,5.0,6.3,1.2,3.4699999999999998,3.5,4.2,2.1,,2.4,,4.0,9.7,4.0,6.0,3.0,4.8,2.1,4.71,3.0,4.9,3.3,3.9,,4.8,3.5,5.3
16.11.2016,4.0,5.3,2.8,3.02,3.5,4.66,3.6,3.46,,6.8,1.1,3.37,2.9,4.0,2.3,,2.4,,8.0,9.5,4.5,5.5,,4.8,2.5,5.109999999999999,3.0,5.0,3.0,3.9,,4.5,3.0,5.2
17.11.2016,4.0,5.5,2.8,3.02,3.4,4.56,3.8,3.6599999999999997,3.5,6.8,1.1,3.37,3.0,4.0,2.1,,2.4,,4.6,9.5,4.0,5.6,3.0,4.9,2.3,4.91,3.0,4.8,3.3,3.6,,4.7,3.5,4.7
20.11.2016,5.0,5.8,2.8,3.02,3.3,4.46,3.1,2.96,5.0,6.4,1.1,3.37,2.6,4.2,2.1,,2.3,,7.2,9.5,5.5,6.0,3.0,4.9,2.2,4.8100000000000005,3.0,5.0,2.9,3.7,,4.6,3.0,5.3
21.11.2016,4.8,5.5,2.8,3.02,3.3,4.46,3.5,3.36,4.2,6.6,1.1,3.37,3.0,4.3,2.1,,2.4,,7.2,9.6,3.4,6.0,3.1,4.7,2.5,5.109999999999999,2.6,5.0,3.0,3.7,,4.0,2.9,5.0
22.11.2016,5.0,5.6,2.6,2.8200000000000003,3.2,4.36,4.1,3.9599999999999995,3.5,6.7,1.0,3.27,2.6,4.1,2.0,,2.4,,4.0,9.3,5.5,6.1,3.0,4.8,2.0,4.609999999999999,2.5,4.3,,3.7,,3.4,3.2,4.6
23.11.2016,5.0,5.7,2.7,2.9200000000000004,3.2,4.36,5.8,5.66,3.5,6.7,1.0,3.27,2.9,4.1,2.1,,2.4,,8.0,9.6,3.4,5.6,3.0,5.0,2.3,4.91,2.8,4.1,3.0,3.8,,3.7,3.0,5.0
24.11.2016,4.4,5.4,2.5,2.72,3.3,4.46,5.2,5.0600000000000005,3.5,6.7,1.1,3.37,2.8,4.1,2.0,,2.5,,4.0,9.2,3.3,5.8,3.0,4.9,2.3,4.91,2.6,4.3,,3.7,,3.6,3.0,4.6
01.12.2016,,5.2,2.5,2.72,3.2,4.36,6.8,6.66,3.5,6.8,1.3,3.5700000000000003,,3.9,2.3,,2.6,,5.1,9.5,5.0,5.1,3.0,4.8,2.3,4.91,2.0,4.0,,3.5,,3.5,,3.9
04.12.2016,4.2,6.0,3.0,3.22,2.7,3.8600000000000003,7.0,6.86,3.5,7.1,1.7,3.9699999999999998,3.1,4.1,2.8,,2.6,,,9.4,4.9,5.9,3.0,5.0,2.6,5.21,2.9,4.5,2.9,3.6,,3.6,2.9,4.8
05.12.2016,3.0,5.8,2.9,3.12,3.1,4.26,7.0,6.86,3.5,7.0,1.5,3.77,2.8,4.1,2.8,,2.5,,7.4,9.4,4.2,5.8,3.0,4.9,2.3,4.91,2.7,4.4,2.9,3.6,,3.7,3.0,4.7
06.12.2016,,5.7,2.8,3.02,3.0,4.16,6.7,6.5600000000000005,3.5,6.8,1.4,3.67,,4.1,2.1,,2.7,,,9.6,,4.7,3.0,4.8,2.2,4.8100000000000005,,4.7,,3.7,,3.8,,4.7
07.12.2016,3.8,5.7,2.8,3.02,3.2,4.36,6.3,6.16,3.5,6.9,1.3,3.5700000000000003,3.0,4.0,2.5,,2.6,,8.0,9.6,4.5,6.1,3.0,5.0,2.4,5.01,2.9,4.5,2.9,3.6,,3.5,3.0,4.8
08.12.2016,4.5,6.1,2.7,2.9200000000000004,2.8,3.96,5.9,5.760000000000001,3.5,6.6,1.2,3.4699999999999998,,3.9,2.5,,2.6,,4.0,9.5,,5.2,3.0,4.8,2.2,4.8100000000000005,2.0,4.2,,3.6,,3.6,2.7,4.5
11.12.2016,,6.1,2.8,3.02,2.8,3.96,5.6,5.46,3.5,6.6,1.2,3.4699999999999998,,4.0,2.1,,2.7,,5.3,9.4,,6.2,3.0,4.8,2.3,4.91,,4.1,,3.6,,3.8,,4.3
12.12.2016,4.5,5.9,2.9,3.12,2.6,3.76,5.6,5.46,4.1,6.7,1.1,3.37,3.0,4.0,2.5,,2.7,,,9.3,3.3,5.9,3.3,4.9,2.3,4.91,3.0,4.5,3.1,3.6,,4.1,3.0,5.0
13.12.2016,,6.1,3.0,3.22,2.7,3.8600000000000003,5.9,5.760000000000001,3.5,6.6,1.1,3.37,3.0,4.2,2.5,,2.8,,5.1,9.3,,6.0,3.0,4.8,2.2,4.8100000000000005,4.3,4.9,,3.4,,4.4,4.1,5.0
14.12.2016,4.3,6.2,3.0,3.22,2.7,3.8600000000000003,6.4,6.260000000000001,4.3,6.9,1.5,3.77,3.1,4.4,2.5,,2.7,,7.5,9.4,3.8,6.4,3.4,5.1,2.5,5.109999999999999,3.0,4.8,3.0,3.5,,4.9,2.5,5.0
15.12.2016,3.9,6.1,3.0,3.22,2.9,4.06,5.1,4.96,5.4,6.9,1.3,3.5700000000000003,2.8,4.2,2.5,,2.8,,7.2,9.4,4.0,6.5,3.8,5.1,2.6,5.21,3.0,5.0,2.9,3.5,,5.1,3.0,5.0
18.12.2016,4.5,7.9,3.1,3.3200000000000003,2.6,3.76,4.4,4.260000000000001,5.4,6.9,1.6,3.87,2.8,4.3,2.5,,2.8,,7.5,9.4,3.0,6.5,3.8,5.1,3.4,6.01,2.9,4.9,3.1,3.5,,5.4,3.0,4.9
19.12.2016,5.0,7.5,3.1,3.3200000000000003,2.8,3.96,3.5,3.36,5.4,6.9,1.4,3.67,2.9,4.3,2.5,,2.8,,7.2,9.5,3.9,6.1,3.8,5.1,2.7,5.3100000000000005,3.1,4.8,3.0,3.5,,5.1,3.0,4.9
20.12.2016,4.9,6.9,3.1,3.3200000000000003,2.5,3.66,4.5,4.36,3.5,6.6,1.5,3.77,,4.1,2.5,,2.7,,6.6,9.4,,5.8,3.0,4.9,2.7,5.3100000000000005,3.5,4.5,,3.6,,5.5,3.5,4.9
21.12.2016,5.6,7.0,3.1,3.3200000000000003,2.6,3.76,4.8,4.66,5.4,6.9,1.3,3.5700000000000003,2.8,4.2,2.6,,2.7,,7.5,9.5,4.0,6.4,3.8,5.0,2.6,5.21,3.0,4.7,2.8,3.7,,5.6,3.0,4.6
22.12.2016,5.0,7.1,3.1,3.3200000000000003,2.5,3.66,5.0,4.86,3.5,6.8,1.2,3.4699999999999998,,4.1,2.6,,2.7,,6.3,9.4,,6.3,3.0,4.9,2.5,5.109999999999999,3.3,4.4,,3.7,,5.2,,4.5
25.12.2016,5.8,7.9,3.2,3.4200000000000004,2.5,3.66,5.3,5.16,7.0,8.0,1.3,3.5700000000000003,2.8,4.2,2.7,,2.7,,7.0,9.6,4.0,6.3,5.0,5.1,2.5,5.109999999999999,3.3,4.9,3.0,3.7,,5.4,,4.8
26.12.2016,5.2,7.2,3.2,3.4200000000000004,2.5,3.66,5.1,4.96,5.4,6.9,1.3,3.5700000000000003,2.8,4.2,2.8,,2.7,,7.2,9.5,3.0,6.4,3.8,5.1,2.6,5.21,3.2,4.8,3.0,3.7,,5.3,3.0,4.6
01.01.2017,5.1,6.6,3.2,3.4200000000000004,2.7,3.8600000000000003,6.3,6.16,5.4,6.5,1.5,3.77,2.9,4.2,2.7,,2.8,,7.0,9.6,,7.2,3.8,5.0,2.3,4.91,3.0,4.9,3.9,4.0,,5.1,3.0,5.1
02.01.2017,5.2,6.6,3.2,3.4200000000000004,2.6,3.76,5.4,5.260000000000001,5.6,6.8,1.3,3.5700000000000003,2.9,4.3,2.6,,2.7,,7.0,9.6,3.7,6.7,4.9,5.0,2.1,4.71,3.2,4.8,3.7,4.0,,5.2,3.0,5.3
03.01.2017,6.0,7.1,3.3,3.52,2.4,3.5599999999999996,5.7,5.5600000000000005,3.5,6.6,1.2,3.4699999999999998,,4.1,2.6,,2.8,,7.0,9.6,,7.0,3.0,4.8,2.2,4.8100000000000005,4.0,5.1,,3.7,,5.2,3.9,5.1
04.01.2017,4.8,7.0,3.3,3.52,2.5,3.66,5.6,5.46,5.4,6.7,1.3,3.5700000000000003,3.0,4.1,3.0,,2.8,,7.0,9.6,3.5,7.0,3.8,4.9,2.2,4.8100000000000005,3.3,5.2,3.4,4.0,,5.2,2.5,5.3
05.01.2017,,6.7,3.2,3.4200000000000004,2.6,3.76,4.9,4.760000000000001,3.5,6.7,1.2,3.4699999999999998,,4.2,2.6,,2.8,,6.3,9.4,,7.0,3.0,4.9,2.0,4.609999999999999,3.8,4.9,,4.2,,4.8,4.6,5.0
08.01.2017,5.9,7.3,3.7,3.9200000000000004,2.5,3.66,5.2,5.0600000000000005,3.5,6.5,1.3,3.5700000000000003,3.9,4.4,2.7,,2.8,,5.9,9.5,,7.2,3.0,5.0,2.1,4.71,5.3,5.8,,4.2,,5.1,4.0,5.5
09.01.2017,5.3,7.4,3.8,4.02,2.5,3.66,5.1,4.96,5.4,6.8,1.2,3.4699999999999998,3.2,4.4,3.0,,2.8,,7.0,9.5,4.3,7.1,3.8,5.0,2.2,4.8100000000000005,3.5,5.3,3.1,4.2,,5.1,,5.5
10.01.2017,6.0,7.0,3.7,3.9200000000000004,2.5,3.66,5.1,4.96,3.5,6.8,1.2,3.4699999999999998,,4.2,2.6,,2.7,,4.9,9.7,,7.1,3.0,4.9,2.1,4.71,3.5,5.2,,4.0,,5.1,5.0,5.8
11.01.2017,5.7,7.8,3.5,3.72,2.9,4.06,4.5,4.36,,6.8,1.1,3.37,3.3,4.0,1.9,,2.7,,7.0,9.7,6.5,6.6,,6.6,1.9,4.51,3.5,4.6,3.2,4.2,,4.9,4.3,5.5
12.01.2017,6.5,8.2,3.9,4.12,2.5,3.66,3.8,3.6599999999999997,3.5,6.6,1.0,3.27,,4.0,3.0,,2.7,,4.9,9.7,,7.3,3.0,4.8,2.1,4.71,4.0,5.1,3.5,4.5,,5.3,4.1,6.3
15.01.2017,7.6,7.8,4.3,4.52,2.4,3.5599999999999996,3.7,3.56,3.5,6.5,1.1,3.37,3.6,4.2,2.9,,2.7,,7.8,9.3,5.5,6.7,3.0,5.9,2.6,5.21,3.7,4.8,2.8,3.1,,5.2,5.0,5.5
16.01.2017,6.2,7.9,4.4,4.62,2.8,3.96,3.3,3.1599999999999997,3.5,6.7,1.1,3.37,2.8,4.3,2.5,,2.7,,7.7,9.7,,7.3,3.0,4.9,2.2,4.8100000000000005,3.5,5.8,3.2,4.0,,5.6,4.5,6.1
17.01.2017,6.6,8.4,4.3,4.52,2.4,3.5599999999999996,3.3,3.1599999999999997,3.5,6.7,1.2,3.4699999999999998,,4.3,3.0,,2.7,,4.9,9.8,,7.3,3.0,4.9,2.2,4.8100000000000005,4.2,6.2,,3.9,,5.4,4.5,6.5
18.01.2017,5.6,8.0,4.4,4.62,2.7,3.8600000000000003,3.6,3.46,3.5,6.7,1.1,3.37,3.0,4.3,3.0,,2.8,,7.7,9.7,3.2,7.1,3.0,4.9,1.9,4.51,3.7,6.1,3.8,4.0,,5.4,3.0,6.5
19.01.2017,6.0,7.9,4.4,4.62,2.4,3.5599999999999996,4.0,3.86,3.5,6.7,1.5,3.77,,4.2,3.0,,2.7,,7.0,9.6,,7.3,3.0,4.7,2.0,4.609999999999999,,6.9,,3.9,,5.4,4.5,7.3
22.01.2017,5.7,8.2,4.8,5.02,2.4,3.5599999999999996,4.2,4.0600000000000005,5.0,6.7,1.3,3.5700000000000003,2.8,4.1,3.0,,2.7,,7.0,9.6,4.0,7.5,,4.9,2.4,5.01,3.5,7.4,3.6,4.0,,5.5,3.2,7.5
23.01.2017,4.9,6.9,4.9,5.12,2.8,3.96,3.2,3.06,3.5,6.5,1.7,3.9699999999999998,2.7,4.0,3.0,,2.5,,7.0,9.2,4.1,6.7,3.0,5.0,2.5,5.109999999999999,5.1,6.4,3.3,4.2,,4.9,3.5,6.0
24.01.2017,,8.8,5.0,5.22,2.4,3.5599999999999996,3.8,3.6599999999999997,3.5,6.8,1.1,3.37,,4.1,3.0,,2.6,,7.0,9.7,,7.5,3.0,4.8,2.1,4.71,5.2,7.1,,4.3,,4.5,,7.5
25.01.2017,5.8,8.1,4.8,5.02,2.2,3.3600000000000003,4.1,3.9599999999999995,3.5,6.5,1.0,3.27,2.8,4.1,3.1,,2.5,,7.9,9.0,,5.3,3.0,5.5,2.1,4.71,6.0,6.9,3.7,4.2,,4.1,,6.4
26.01.2017,,8.8,5.2,5.42,2.3,3.46,4.2,4.0600000000000005,3.5,6.9,1.1,3.37,,3.7,3.0,,2.6,,7.0,9.6,,7.1,3.0,4.8,2.2,4.8100000000000005,6.0,7.3,,4.3,,3.9,,7.4
01.02.2017,6.0,8.7,5.7,5.92,2.5,3.66,5.1,4.96,3.5,6.9,1.1,3.37,2.8,3.8,2.8,,2.6,,7.0,9.7,4.0,7.3,3.0,4.9,2.5,5.109999999999999,3.2,7.3,4.2,4.4,,4.3,4.3,8.0
02.02.2017,7.0,8.8,5.9,6.12,2.2,3.3600000000000003,5.7,5.5600000000000005,3.5,6.8,1.2,3.4699999999999998,,3.9,2.9,,2.4,,4.9,9.5,,7.4,3.0,4.8,2.5,5.109999999999999,5.0,7.3,,4.3,,3.9,,8.0
05.02.2017,7.0,9.9,6.3,6.52,2.4,3.5599999999999996,6.2,6.0600000000000005,3.5,6.6,1.2,3.4699999999999998,,3.8,2.9,,2.3,,4.9,9.5,,7.2,3.0,4.7,2.8,5.41,5.4,6.8,,4.9,,3.7,,8.0
06.02.2017,5.1,9.0,6.4,6.62,2.6,3.76,6.2,6.0600000000000005,3.5,6.9,1.1,3.37,3.2,3.9,3.0,,2.5,,7.0,9.6,4.4,7.3,3.0,4.9,2.4,5.01,3.5,6.8,3.7,4.7,,3.9,3.3,8.2
07.02.2017,8.0,9.9,6.3,6.52,2.3,3.46,6.1,5.96,3.5,6.6,1.1,3.37,,3.8,2.9,,2.3,,4.9,9.5,,7.5,3.0,4.7,2.8,5.41,5.8,6.6,,4.6,,3.4,,8.1
08.02.2017,7.0,10.2,6.4,6.62,2.5,3.66,5.9,5.760000000000001,3.5,6.9,1.0,3.27,3.1,3.9,2.5,,2.5,,7.0,9.5,4.4,7.3,3.0,4.9,2.9,5.51,3.5,7.1,4.0,4.6,,3.6,3.3,8.1
09.02.2017,,10.1,6.3,6.52,2.2,3.3600000000000003,5.5,5.36,3.5,6.6,1.1,3.37,,3.8,2.7,,2.4,,4.9,9.4,,7.4,3.0,4.7,2.9,5.51,,7.6,,4.9,,3.4,,8.1
12.02.2017,7.0,9.6,6.4,6.62,2.2,3.3600000000000003,4.4,4.260000000000001,3.5,6.9,1.1,3.37,2.8,3.9,2.9,,2.5,,,9.2,4.0,7.4,3.0,5.0,3.0,5.609999999999999,3.7,7.8,3.8,4.8,,3.5,3.8,8.6
13.02.2017,5.9,7.6,6.2,6.42,2.5,3.66,4.0,3.86,3.5,6.5,1.1,3.37,2.8,4.0,2.4,,2.3,,,9.0,,7.3,3.0,5.0,2.8,5.41,3.2,7.4,4.3,4.9,,3.8,3.2,8.5
14.02.2017,,11.2,6.3,6.52,2.2,3.3600000000000003,4.4,4.260000000000001,3.5,6.7,1.2,3.4699999999999998,,3.8,2.8,,2.4,,4.9,9.9,,7.6,3.0,4.8,3.1,5.71,,8.3,,4.9,,3.5,,8.8
15.02.2017,7.4,11.5,6.4,6.62,2.1,3.26,4.3,4.16,3.5,7.0,1.3,3.5700000000000003,2.6,4.1,2.8,,2.4,,7.0,9.9,3.7,7.0,3.0,4.9,3.6,6.21,3.5,8.4,4.4,4.9,,3.6,,8.7
